module,label,pval,phenotype_name
1,HP:0011145,0.003741150556908467,Symptomatic seizures
1,HP:0011146,6.256144441721274e-13,Dialeptic seizure
1,HP:0011147,0.005651375103205627,Typical absence seizure
1,HP:0011149,1.0,Absence seizure with eyelid myoclonia
1,HP:0011150,0.09050150001860598,Myoclonic absence seizure
1,HP:0011151,1.0,Atypical absence status epilepticus
1,HP:0011152,1.0,
1,HP:0011153,0.06009455956052632,Focal motor seizure
1,HP:0011154,1.0,Focal autonomic seizure
1,HP:0011157,0.14625917352181336,Focal sensory seizure
1,HP:0011158,1.0,Focal sensory seizure with auditory features
1,HP:0011159,1.0,
1,HP:0011160,1.0,
1,HP:0011161,1.0,
1,HP:0011162,1.0,
1,HP:0011163,1.0,
1,HP:0011164,1.0,
1,HP:0011165,1.0,Focal sensory seizure with visual features
1,HP:0011166,0.12806193389337597,Focal myoclonic seizure
1,HP:0011167,0.0037504928121282477,Focal tonic seizure
1,HP:0011168,0.031121213501914255,Eyelid myoclonias
1,HP:0011169,0.03457375450765292,Generalized clonic seizure
1,HP:0011170,1.0,Generalized myoclonic-atonic seizure
1,HP:0011171,0.002218245993089104,Simple febrile seizure
1,HP:0011172,0.12806193389337597,Complex febrile seizure
1,HP:0011173,1.0,
1,HP:0011174,1.0,
1,HP:0011175,1.0,
1,HP:0012002,0.020856075705739434,Experiential auras
1,HP:0012003,1.0,
1,HP:0012004,1.0,
1,HP:0012005,1.0,
1,HP:0012006,1.0,
1,HP:0012007,1.0,
1,HP:0012008,1.0,
1,HP:0012469,1.7669893862547012e-05,Infantile spasms
1,HP:0012847,1.0,Epilepsia partialis continua
1,HP:0020207,1.0,Reflex seizure
1,HP:0020208,1.0,Eating-induced seizure
1,HP:0020209,1.0,
1,HP:0020210,1.0,
1,HP:0020211,1.0,
1,HP:0020212,1.0,
1,HP:0020213,1.0,
1,HP:0020214,1.0,
1,HP:0020215,1.0,
1,HP:0020216,1.0,Visually-induced seizure
1,HP:0020217,1.0,
1,HP:0020218,1.0,
1,HP:0020219,6.693176295147572e-05,Motor seizure
1,HP:0020220,1.0,
1,HP:0020221,0.046684016312272716,Clonic seizure
1,HP:0025190,1.0,Bilateral tonic-clonic seizure with generalized onset
1,HP:0025613,1.0,Focal emotional seizure
1,HP:0031165,1.0,Multifocal seizures
1,HP:0031433,1.0,
1,HP:0031475,1.0,Status epilepticus without prominent motor symptoms
1,HP:0031951,1.0,Nocturnal seizures
1,HP:0032656,1.0,
1,HP:0032658,1.0,Status epilepticus with prominent motor symptoms
1,HP:0032659,1.0,
1,HP:0032660,1.0,Convulsive status epilepticus
1,HP:0032661,1.0,
1,HP:0032662,1.0,
1,HP:0032663,1.0,Focal motor status epilepticus
1,HP:0032664,1.0,
1,HP:0032665,1.0,
1,HP:0032666,1.0,
1,HP:0032667,1.0,Myoclonic status epilepticus
1,HP:0032668,1.0,
1,HP:0032669,1.0,
1,HP:0032670,1.0,
1,HP:0032671,1.0,Non-convulsive status epilepticus without coma
1,HP:0032672,1.0,
1,HP:0032673,1.0,
1,HP:0032677,0.004902710927512509,Generalized-onset motor seizure
1,HP:0032678,1.0,Eyelid myoclonia seizure
1,HP:0032679,0.19861422152293992,Focal non-motor seizure
1,HP:0032680,1.0,
1,HP:0032681,1.0,
1,HP:0032682,1.0,
1,HP:0032684,1.0,
1,HP:0032685,1.0,
1,HP:0032686,1.0,
1,HP:0032687,1.0,
1,HP:0032688,1.0,
1,HP:0032689,1.0,
1,HP:0032690,1.0,
1,HP:0032691,1.0,
1,HP:0032692,1.0,
1,HP:0032693,1.0,
1,HP:0032694,1.0,
1,HP:0032695,1.0,
1,HP:0032696,1.0,
1,HP:0032697,1.0,
1,HP:0032698,1.0,
1,HP:0032699,1.0,
1,HP:0032700,1.0,
1,HP:0032701,1.0,
1,HP:0032702,1.0,
1,HP:0032703,1.0,
1,HP:0032704,1.0,
1,HP:0032705,1.0,
1,HP:0032706,1.0,
1,HP:0032707,1.0,
1,HP:0032708,1.0,
1,HP:0032709,1.0,
1,HP:0032710,1.0,
1,HP:0032711,1.0,
1,HP:0032712,1.0,
1,HP:0032713,1.0,
1,HP:0032714,1.0,
1,HP:0032715,1.0,
1,HP:0032716,1.0,
1,HP:0032717,1.0,
1,HP:0032718,1.0,
1,HP:0032719,1.0,
1,HP:0032720,1.0,
1,HP:0032721,1.0,
1,HP:0032722,1.0,
1,HP:0032723,1.0,
1,HP:0032724,1.0,
1,HP:0032725,1.0,
1,HP:0032726,1.0,
1,HP:0032727,1.0,
1,HP:0032728,1.0,
1,HP:0032729,1.0,
1,HP:0032730,1.0,
1,HP:0032731,1.0,
1,HP:0032732,1.0,
1,HP:0032733,1.0,
1,HP:0032734,1.0,
1,HP:0032735,1.0,
1,HP:0032736,1.0,
1,HP:0032737,1.0,
1,HP:0032738,1.0,
1,HP:0032739,1.0,
1,HP:0032740,1.0,
1,HP:0032741,1.0,
1,HP:0032742,1.0,
1,HP:0032743,1.0,
1,HP:0032744,1.0,
1,HP:0032745,1.0,
1,HP:0032746,1.0,
1,HP:0032747,1.0,
1,HP:0032748,1.0,
1,HP:0032749,1.0,
1,HP:0032750,1.0,
1,HP:0032751,1.0,
1,HP:0032752,1.0,
1,HP:0032753,1.0,
1,HP:0032754,1.0,
1,HP:0032755,1.0,
1,HP:0032756,1.0,
1,HP:0032757,1.0,
1,HP:0032758,1.0,
1,HP:0032759,1.0,
1,HP:0032760,1.0,
1,HP:0032761,1.0,
1,HP:0032762,1.0,
1,HP:0032763,1.0,
1,HP:0032764,1.0,
1,HP:0032765,1.0,
1,HP:0032766,1.0,
1,HP:0032767,1.0,
1,HP:0032768,1.0,
1,HP:0032769,1.0,
1,HP:0032770,1.0,
1,HP:0032771,1.0,
1,HP:0032772,1.0,
1,HP:0032773,1.0,
1,HP:0032774,1.0,
1,HP:0032775,1.0,
1,HP:0032776,1.0,
1,HP:0032777,1.0,
1,HP:0032778,1.0,
1,HP:0032779,1.0,
1,HP:0032780,1.0,
1,HP:0032781,1.0,
1,HP:0032782,1.0,
1,HP:0032783,1.0,
1,HP:0032784,1.0,
1,HP:0032785,1.0,
1,HP:0032786,1.0,Migrating focal seizure
1,HP:0032787,1.0,
1,HP:0032788,1.0,
1,HP:0032789,1.0,
1,HP:0032790,1.0,
1,HP:0032791,1.0,
1,HP:0032792,0.0013560002977539413,Tonic seizure
1,HP:0032793,1.0,
1,HP:0032794,0.05386328169819151,Myoclonic seizure
1,HP:0032795,1.0,
1,HP:0032796,1.0,
1,HP:0032797,1.0,
1,HP:0032798,1.0,
1,HP:0032799,1.0,
1,HP:0032800,1.0,
1,HP:0032801,1.0,
1,HP:0032802,1.0,
1,HP:0032803,1.0,
1,HP:0032804,1.0,
1,HP:0032805,1.0,
1,HP:0032806,1.0,
1,HP:0032807,1.0,
1,HP:0032808,1.0,
1,HP:0032809,1.0,
1,HP:0032810,1.0,
1,HP:0032811,1.0,
1,HP:0032812,1.0,
1,HP:0032813,1.0,
1,HP:0032814,1.0,
1,HP:0032815,1.0,
1,HP:0032816,1.0,
1,HP:0032817,1.0,
1,HP:0032818,1.0,
1,HP:0032819,1.0,
1,HP:0032820,1.0,
1,HP:0032821,1.0,
1,HP:0032822,1.0,
1,HP:0032823,1.0,
1,HP:0032824,1.0,
1,HP:0032825,1.0,
1,HP:0032826,1.0,
1,HP:0032827,1.0,
1,HP:0032828,1.0,
1,HP:0032829,1.0,
1,HP:0032830,1.0,
1,HP:0032831,1.0,
1,HP:0032832,1.0,
1,HP:0032833,1.0,
1,HP:0032834,1.0,
1,HP:0032835,1.0,
1,HP:0032836,1.0,
1,HP:0032837,1.0,
1,HP:0032838,1.0,
1,HP:0032839,1.0,
1,HP:0032840,1.0,
1,HP:0032841,1.0,
1,HP:0032842,1.0,
1,HP:0032843,1.0,
1,HP:0032844,1.0,
1,HP:0032845,1.0,
1,HP:0032846,1.0,
1,HP:0032847,1.0,
1,HP:0032848,1.0,
1,HP:0032849,1.0,
1,HP:0032850,1.0,
1,HP:0032851,1.0,
1,HP:0032852,1.0,
1,HP:0032853,1.0,
1,HP:0032854,1.0,
1,HP:0032855,1.0,
1,HP:0032856,1.0,
1,HP:0032857,1.0,
1,HP:0032858,1.0,
1,HP:0032859,1.0,
1,HP:0032860,1.0,Generalized non-convulsive status epilepticus without coma
1,HP:0032861,1.0,
1,HP:0032862,1.0,
1,HP:0032863,1.0,
1,HP:0032864,1.0,
1,HP:0032865,1.0,
1,HP:0032866,1.0,
1,HP:0032867,1.0,
1,HP:0032868,1.0,
1,HP:0032869,1.0,
1,HP:0032870,1.0,
1,HP:0032871,1.0,
1,HP:0032872,1.0,
1,HP:0032873,1.0,
1,HP:0032874,1.0,
1,HP:0032876,1.0,
1,HP:0032877,1.0,
1,HP:0032878,1.0,
1,HP:0032879,1.0,
1,HP:0032880,1.0,
1,HP:0032882,1.0,
1,HP:0032883,1.0,
1,HP:0032884,1.0,
1,HP:0032885,1.0,
1,HP:0032886,1.0,
1,HP:0032887,1.0,
1,HP:0032888,1.0,
1,HP:0032889,1.0,
1,HP:0032890,1.0,
1,HP:0032891,1.0,
1,HP:0032892,0.0018053135366827356,Infection-related seizure
1,HP:0032893,1.0,
1,HP:0032894,0.0018053135366827356,Seizure precipitated by febrile infection
1,HP:0032895,1.0,
1,HP:0032896,1.0,
1,HP:0032897,1.0,
1,HP:0032898,1.0,
1,HP:0032899,1.0,
1,HP:0032900,1.0,
1,HP:0032901,1.0,
1,HP:0032902,1.0,
1,HP:0032903,1.0,
1,HP:0032904,1.0,
1,HP:0032905,1.0,
1,HP:0032906,1.0,
1,HP:0032907,1.0,
1,HP:0032908,1.0,
1,HP:0032909,1.0,
1,HP:0032910,1.0,
1,HP:0032911,1.0,
1,HP:0032912,1.0,
1,HP:0032913,1.0,
1,HP:0032914,1.0,
1,HP:0032915,1.0,
1,HP:0032916,1.0,
1,HP:0032917,1.0,
1,HP:0032918,1.0,
1,HP:0032919,1.0,
1,HP:0032920,1.0,
1,HP:0032921,1.0,
1,HP:0032922,1.0,
1,HP:0032923,1.0,
1,HP:0032924,1.0,
1,HP:0032925,1.0,
1,HP:0032926,1.0,
1,HP:0032927,1.0,
1,HP:0100622,1.0,
1,ID_genes,3.488822522859998e-05,
1,a1_genes,3.980426217652132e-09,
1,a2_genes,4.9102968596729645e-30,
1,a3_genes,4.109262448641176e-43,
1,as_genes,2.7881100498070854e-11,
1,autism_WES_genes,9.994297185732358e-05,
1,common_genes,1.0,
1,common_genes_all,5.866437880526874e-12,
1,common_wes_genes,1.0,
1,e1_genes,0.001903492046484601,
1,e2_genes,1.3383982447533617e-11,
1,e3_genes,4.383209749248248e-27,
1,e4_genes,1.7831404444660956e-43,
1,epilepsy_WES_genes,0.15891018841588472,
1,epilepsy_genes,4.364155468207743e-87,
1,schizophrenia_genes,8.172211936083004e-16,
2,BD_genes,1.449543915714997e-05,
2,DE_genes,0.012081530305756252,
2,HP:0000717,1.7692209203693392e-21,Autism
2,HP:0000723,0.15892086727781843,Restrictive behavior
2,HP:0000728,1.0,Impaired ability to form peer relationships
2,HP:0000729,1.374249537523838e-47,Autistic behavior
2,HP:0000735,2.2475164493404843e-05,Impaired social interactions
2,HP:0000753,1.0,
2,HP:0000758,0.049614037927821625,Impaired use of nonverbal behaviors
2,HP:0000817,0.009249947732389576,Poor eye contact
2,HP:0001250,3.653123419067455e-60,Seizure
2,HP:0001327,1.0,Photosensitive myoclonic seizure
2,HP:0002069,1.319604458650176e-05,Bilateral tonic-clonic seizure
2,HP:0002121,4.061245066546191e-10,Generalized non-motor (absence) seizure
2,HP:0002123,0.0015266019639052684,Generalized myoclonic seizure
2,HP:0002133,0.0005912225313247404,Status epilepticus
2,HP:0002173,0.18423334057263033,Hypoglycemic seizures
2,HP:0002197,5.712017866722291e-11,Generalized-onset seizure
2,HP:0002199,0.09677833888638189,Hypocalcemic seizures
2,HP:0002266,1.0,Focal clonic seizure
2,HP:0002332,0.03006933671159384,Lack of peer relationships
2,HP:0002349,1.0,Focal aware seizure
2,HP:0002373,1.9748816109599377e-06,Febrile seizure (within the age range of 3 months to 6 years)
2,HP:0002384,0.11681917364310442,Focal impaired awareness seizure
2,HP:0006813,1.0,Focal hemiclonic seizure
2,HP:0007193,1.0,Generalized tonic-clonic seizures on awakening
2,HP:0007207,0.19250124589821455,Photosensitive tonic-clonic seizure
2,HP:0007270,0.2087877609770583,Atypical absence seizure
2,HP:0007332,1.0,Focal hemifacial clonic seizure
2,HP:0007334,1.0,Bilateral tonic-clonic seizure with focal onset
2,HP:0007359,1.319604458650176e-05,Focal-onset seizure
2,HP:0008763,1.0,No social interaction
2,HP:0010818,0.06190379558252956,Generalized tonic seizure
2,HP:0010819,0.012658213783213794,Atonic seizure
2,HP:0010820,1.0,
2,HP:0010821,0.0398911682108296,Focal emotional seizure with laughing
2,HP:0011097,7.261221109349715e-07,Epileptic spasm
2,HP:0011145,0.036851022587115985,Symptomatic seizures
2,HP:0011146,6.221436476820948e-10,Dialeptic seizure
2,HP:0011147,0.10592792902868782,Typical absence seizure
2,HP:0011149,1.0,Absence seizure with eyelid myoclonia
2,HP:0011150,1.0,Myoclonic absence seizure
2,HP:0011151,1.0,Atypical absence status epilepticus
2,HP:0011152,1.0,
2,HP:0011153,0.32095669320357156,Focal motor seizure
2,HP:0011154,1.0,Focal autonomic seizure
2,HP:0011157,1.0,Focal sensory seizure
2,HP:0011158,1.0,Focal sensory seizure with auditory features
2,HP:0011159,1.0,
2,HP:0011160,1.0,
2,HP:0011161,1.0,
2,HP:0011162,1.0,
2,HP:0011163,1.0,
2,HP:0011164,1.0,
2,HP:0011165,1.0,Focal sensory seizure with visual features
2,HP:0011166,1.0,Focal myoclonic seizure
2,HP:0011167,0.08753559306376757,Focal tonic seizure
2,HP:0011168,1.0,Eyelid myoclonias
2,HP:0011169,0.24808828534081825,Generalized clonic seizure
2,HP:0011170,0.0006038422101973173,Generalized myoclonic-atonic seizure
2,HP:0011171,0.06876685050291995,Simple febrile seizure
2,HP:0011172,1.0,Complex febrile seizure
2,HP:0011173,1.0,
2,HP:0011174,1.0,
2,HP:0011175,1.0,
2,HP:0012002,1.0,Experiential auras
2,HP:0012003,1.0,
2,HP:0012004,1.0,
2,HP:0012005,1.0,
2,HP:0012006,1.0,
2,HP:0012007,1.0,
2,HP:0012008,1.0,
2,HP:0012469,0.0011738292852723116,Infantile spasms
2,HP:0012847,1.0,Epilepsia partialis continua
2,HP:0020207,0.2087877609770583,Reflex seizure
2,HP:0020208,1.0,Eating-induced seizure
2,HP:0020209,1.0,
2,HP:0020210,1.0,
2,HP:0020211,1.0,
2,HP:0020212,1.0,
2,HP:0020213,1.0,
2,HP:0020214,1.0,
2,HP:0020215,1.0,
2,HP:0020216,0.20068577382916586,Visually-induced seizure
2,HP:0020217,1.0,
2,HP:0020218,1.0,
2,HP:0020219,3.8851793988256295e-08,Motor seizure
2,HP:0020220,1.0,
2,HP:0020221,0.2854460721949707,Clonic seizure
2,HP:0025190,0.23260671872167474,Bilateral tonic-clonic seizure with generalized onset
2,HP:0025613,0.0398911682108296,Focal emotional seizure
2,HP:0031165,1.0,Multifocal seizures
2,HP:0031433,1.0,
2,HP:0031475,1.0,Status epilepticus without prominent motor symptoms
2,HP:0031951,1.0,Nocturnal seizures
2,HP:0032656,1.0,
2,HP:0032658,1.0,Status epilepticus with prominent motor symptoms
2,HP:0032659,1.0,
2,HP:0032660,1.0,Convulsive status epilepticus
2,HP:0032661,1.0,
2,HP:0032662,1.0,
2,HP:0032663,1.0,Focal motor status epilepticus
2,HP:0032664,1.0,
2,HP:0032665,1.0,
2,HP:0032666,1.0,
2,HP:0032667,1.0,Myoclonic status epilepticus
2,HP:0032668,1.0,
2,HP:0032669,1.0,
2,HP:0032670,1.0,
2,HP:0032671,1.0,Non-convulsive status epilepticus without coma
2,HP:0032672,1.0,
2,HP:0032673,1.0,
2,HP:0032677,0.00014117782408779926,Generalized-onset motor seizure
2,HP:0032678,1.0,Eyelid myoclonia seizure
2,HP:0032679,0.19250124589821455,Focal non-motor seizure
2,HP:0032680,1.0,
2,HP:0032681,1.0,
2,HP:0032682,1.0,
2,HP:0032684,1.0,
2,HP:0032685,1.0,
2,HP:0032686,1.0,
2,HP:0032687,1.0,
2,HP:0032688,1.0,
2,HP:0032689,1.0,
2,HP:0032690,1.0,
2,HP:0032691,1.0,
2,HP:0032692,1.0,
2,HP:0032693,1.0,
2,HP:0032694,1.0,
2,HP:0032695,1.0,
2,HP:0032696,1.0,
2,HP:0032697,1.0,
2,HP:0032698,1.0,
2,HP:0032699,1.0,
2,HP:0032700,1.0,
2,HP:0032701,1.0,
2,HP:0032702,1.0,
2,HP:0032703,1.0,
2,HP:0032704,1.0,
2,HP:0032705,1.0,
2,HP:0032706,1.0,
2,HP:0032707,1.0,
2,HP:0032708,1.0,
2,HP:0032709,1.0,
2,HP:0032710,1.0,
2,HP:0032711,1.0,
2,HP:0032712,1.0,
2,HP:0032713,1.0,
2,HP:0032714,1.0,
2,HP:0032715,1.0,
2,HP:0032716,1.0,
2,HP:0032717,1.0,
2,HP:0032718,1.0,
2,HP:0032719,1.0,
2,HP:0032720,1.0,
2,HP:0032721,1.0,
2,HP:0032722,1.0,
2,HP:0032723,1.0,
2,HP:0032724,1.0,
2,HP:0032725,1.0,
2,HP:0032726,1.0,
2,HP:0032727,1.0,
2,HP:0032728,1.0,
2,HP:0032729,1.0,
2,HP:0032730,1.0,
2,HP:0032731,1.0,
2,HP:0032732,1.0,
2,HP:0032733,1.0,
2,HP:0032734,1.0,
2,HP:0032735,1.0,
2,HP:0032736,1.0,
2,HP:0032737,1.0,
2,HP:0032738,1.0,
2,HP:0032739,1.0,
2,HP:0032740,1.0,
2,HP:0032741,1.0,
2,HP:0032742,1.0,
2,HP:0032743,1.0,
2,HP:0032744,1.0,
2,HP:0032745,1.0,
2,HP:0032746,1.0,
2,HP:0032747,1.0,
2,HP:0032748,1.0,
2,HP:0032749,1.0,
2,HP:0032750,1.0,
2,HP:0032751,1.0,
2,HP:0032752,1.0,
2,HP:0032753,1.0,
2,HP:0032754,1.0,
2,HP:0032755,1.0,
2,HP:0032756,1.0,
2,HP:0032757,1.0,
2,HP:0032758,1.0,
2,HP:0032759,1.0,
2,HP:0032760,1.0,
2,HP:0032761,1.0,
2,HP:0032762,1.0,
2,HP:0032763,1.0,
2,HP:0032764,1.0,
2,HP:0032765,1.0,
2,HP:0032766,1.0,
2,HP:0032767,1.0,
2,HP:0032768,1.0,
2,HP:0032769,1.0,
2,HP:0032770,1.0,
2,HP:0032771,1.0,
2,HP:0032772,1.0,
2,HP:0032773,1.0,
2,HP:0032774,1.0,
2,HP:0032775,1.0,
2,HP:0032776,1.0,
2,HP:0032777,1.0,
2,HP:0032778,1.0,
2,HP:0032779,1.0,
2,HP:0032780,1.0,
2,HP:0032781,1.0,
2,HP:0032782,1.0,
2,HP:0032783,1.0,
2,HP:0032784,1.0,
2,HP:0032785,1.0,
2,HP:0032786,1.0,Migrating focal seizure
2,HP:0032787,1.0,
2,HP:0032788,1.0,
2,HP:0032789,1.0,
2,HP:0032790,1.0,
2,HP:0032791,1.0,
2,HP:0032792,0.011274118044982484,Tonic seizure
2,HP:0032793,1.0,
2,HP:0032794,0.002546996536188413,Myoclonic seizure
2,HP:0032795,1.0,
2,HP:0032796,1.0,
2,HP:0032797,1.0,
2,HP:0032798,1.0,
2,HP:0032799,1.0,
2,HP:0032800,1.0,
2,HP:0032801,1.0,
2,HP:0032802,1.0,
2,HP:0032803,1.0,
2,HP:0032804,1.0,
2,HP:0032805,1.0,
2,HP:0032806,1.0,
2,HP:0032807,1.0,
2,HP:0032808,1.0,
2,HP:0032809,1.0,
2,HP:0032810,1.0,
2,HP:0032811,1.0,
2,HP:0032812,1.0,
2,HP:0032813,1.0,
2,HP:0032814,1.0,
2,HP:0032815,1.0,
2,HP:0032816,1.0,
2,HP:0032817,1.0,
2,HP:0032818,1.0,
2,HP:0032819,1.0,
2,HP:0032820,1.0,
2,HP:0032821,1.0,
2,HP:0032822,1.0,
2,HP:0032823,1.0,
2,HP:0032824,1.0,
2,HP:0032825,1.0,
2,HP:0032826,1.0,
2,HP:0032827,1.0,
2,HP:0032828,1.0,
2,HP:0032829,1.0,
2,HP:0032830,1.0,
2,HP:0032831,1.0,
2,HP:0032832,1.0,
2,HP:0032833,1.0,
2,HP:0032834,1.0,
2,HP:0032835,1.0,
2,HP:0032836,1.0,
2,HP:0032837,1.0,
2,HP:0032838,1.0,
2,HP:0032839,1.0,
2,HP:0032840,1.0,
2,HP:0032841,1.0,
2,HP:0032842,1.0,
2,HP:0032843,1.0,
2,HP:0032844,1.0,
2,HP:0032845,1.0,
2,HP:0032846,1.0,
2,HP:0032847,1.0,
2,HP:0032848,1.0,
2,HP:0032849,1.0,
2,HP:0032850,1.0,
2,HP:0032851,1.0,
2,HP:0032852,1.0,
2,HP:0032853,1.0,
2,HP:0032854,1.0,
2,HP:0032855,1.0,
2,HP:0032856,1.0,
2,HP:0032857,1.0,
2,HP:0032858,1.0,
2,HP:0032859,1.0,
2,HP:0032860,1.0,Generalized non-convulsive status epilepticus without coma
2,HP:0032861,1.0,
2,HP:0032862,1.0,
2,HP:0032863,1.0,
2,HP:0032864,1.0,
2,HP:0032865,1.0,
2,HP:0032866,1.0,
2,HP:0032867,1.0,
2,HP:0032868,1.0,
2,HP:0032869,1.0,
2,HP:0032870,1.0,
2,HP:0032871,1.0,
2,HP:0032872,1.0,
2,HP:0032873,1.0,
2,HP:0032874,1.0,
2,HP:0032876,1.0,
2,HP:0032877,1.0,
2,HP:0032878,1.0,
2,HP:0032879,1.0,
2,HP:0032880,1.0,
2,HP:0032882,1.0,
2,HP:0032883,1.0,
2,HP:0032884,1.0,
2,HP:0032885,1.0,
2,HP:0032886,1.0,
2,HP:0032887,1.0,
2,HP:0032888,1.0,
2,HP:0032889,1.0,
2,HP:0032890,1.0,
2,HP:0032891,1.0,
2,HP:0032892,1.9748816109599377e-06,Infection-related seizure
2,HP:0032893,1.0,
2,HP:0032894,1.9748816109599377e-06,Seizure precipitated by febrile infection
2,HP:0032895,1.0,
2,HP:0032896,1.0,
2,HP:0032897,1.0,
2,HP:0032898,1.0,
2,HP:0032899,1.0,
2,HP:0032900,1.0,
2,HP:0032901,1.0,
2,HP:0032902,1.0,
2,HP:0032903,1.0,
2,HP:0032904,1.0,
2,HP:0032905,1.0,
2,HP:0032906,1.0,
2,HP:0032907,1.0,
2,HP:0032908,1.0,
2,HP:0032909,1.0,
2,HP:0032910,1.0,
2,HP:0032911,1.0,
2,HP:0032912,1.0,
2,HP:0032913,1.0,
2,HP:0032914,1.0,
2,HP:0032915,1.0,
2,HP:0032916,1.0,
2,HP:0032917,1.0,
2,HP:0032918,1.0,
2,HP:0032919,1.0,
2,HP:0032920,1.0,
2,HP:0032921,1.0,
2,HP:0032922,1.0,
2,HP:0032923,1.0,
2,HP:0032924,1.0,
2,HP:0032925,1.0,
2,HP:0032926,1.0,
2,HP:0032927,1.0,
2,HP:0100622,1.0,
2,ID_genes,0.0004659556539894448,
2,a1_genes,1.057467005989829e-53,
2,a2_genes,3.0695865940964634e-29,
2,a3_genes,1.0367176940285321e-36,
2,as_genes,2.2123011642624803e-35,
2,autism_WES_genes,2.2279249826554137e-34,
2,common_genes,0.10592792902868782,
2,common_genes_all,4.331659947498271e-43,
2,common_wes_genes,0.0781987479710493,
2,e1_genes,0.20905004394054422,
2,e2_genes,0.0008698561933085637,
2,e3_genes,2.8030346901203583e-41,
2,e4_genes,6.082921019763365e-23,
2,epilepsy_WES_genes,0.004345836739480308,
2,epilepsy_genes,3.615892852538591e-69,
2,schizophrenia_genes,0.0038477575710000904,
3,BD_genes,0.0023006509831386,
3,DE_genes,0.004393752687896037,
3,HP:0000717,0.00550627629582625,Autism
3,HP:0000723,1.0,Restrictive behavior
3,HP:0000728,1.0,Impaired ability to form peer relationships
3,HP:0000729,1.0320765716393541e-07,Autistic behavior
3,HP:0000735,0.5169917732106603,Impaired social interactions
3,HP:0000753,1.0,
3,HP:0000758,1.0,Impaired use of nonverbal behaviors
3,HP:0000817,1.0,Poor eye contact
3,HP:0001250,1.5129482953530317e-32,Seizure
3,HP:0001327,1.0,Photosensitive myoclonic seizure
3,HP:0002069,0.15523785384036456,Bilateral tonic-clonic seizure
3,HP:0002121,0.5438145187602514,Generalized non-motor (absence) seizure
3,HP:0002123,0.04178307696436257,Generalized myoclonic seizure
3,HP:0002133,0.059482778536791396,Status epilepticus
3,HP:0002173,1.0,Hypoglycemic seizures
3,HP:0002197,0.0304182478443353,Generalized-onset seizure
3,HP:0002199,1.0,Hypocalcemic seizures
3,HP:0002266,1.0,Focal clonic seizure
3,HP:0002332,1.0,Lack of peer relationships
3,HP:0002349,1.0,Focal aware seizure
3,HP:0002373,0.40832183247924997,Febrile seizure (within the age range of 3 months to 6 years)
3,HP:0002384,0.3068346056634649,Focal impaired awareness seizure
3,HP:0006813,1.0,Focal hemiclonic seizure
3,HP:0007193,1.0,Generalized tonic-clonic seizures on awakening
3,HP:0007207,1.0,Photosensitive tonic-clonic seizure
3,HP:0007270,0.13515093923405974,Atypical absence seizure
3,HP:0007332,1.0,Focal hemifacial clonic seizure
3,HP:0007334,1.0,Bilateral tonic-clonic seizure with focal onset
3,HP:0007359,0.011855172682341006,Focal-onset seizure
3,HP:0008763,1.0,No social interaction
3,HP:0010818,0.0261947375686878,Generalized tonic seizure
3,HP:0010819,0.03667403063662802,Atonic seizure
3,HP:0010820,1.0,
3,HP:0010821,1.0,Focal emotional seizure with laughing
